0	0	0_C_0	1
1	0	1_C_0	1
2	0	2_C_0	1
3	0	3_C_0	1
4	0	4_C_0	1
5	0	5_C_0	1
6	0	6_C_0	1
7	0	7_C_0	1
8	0	8_C_0	1
9	0	9_C_0	1
10	0	10_C_0	1
11	0	11_C_0	1
12	0	12_C_0	1
13	0	13_C_0	1
14	0	14_C_0	1
15	0	15_C_0	1
16	0	16_C_0	1
17	0	17_C_0	1
18	0	18_C_0	1
19	0	19_C_0	1
20	0	20_C_0	1
21	0	21_C_0	1
22	0	22_C_0	1
23	0	23_C_0	1
24	0	24_C_0	1
25	0	25_C_0	1
26	0	26_C_0	1
27	0	27_C_0	1
28	0	28_C_0	1
29	0	29_C_0	1
30	0	30_C_0	1
31	0	31_C_0	1
32	0	32_C_0	1
33	0	33_C_0	1
34	0	34_C_0	1
35	0	35_C_0	1
36	0	36_C_0	1
37	0	37_C_0	1
38	0	38_C_0	1
39	0	39_C_0	1
40	0	40_C_0	1
41	0	41_C_0	1
42	0	42_C_0	1
43	0	43_C_0	1
44	0	44_C_0	1
45	0	45_C_0	1
46	0	46_C_0	1
47	0	47_C_0	1
48	0	48_C_0	1
49	0	49_C_0	1
50	0	50_C_0	1
51	0	51_C_0	1
52	0	52_C_0	1
53	0	53_C_0	1
54	0	54_C_0	1
55	0	55_C_0	1
56	0	56_C_0	1
57	0	57_C_0	1
58	0	58_C_0	1
59	0	59_C_0	1
60	0	60_C_0	1
61	0	61_C_0	1
62	0	62_C_0	1
63	0	63_C_0	1
64	0	64_C_0	1
65	0	65_C_0	1
66	0	66_C_0	1
67	0	67_C_0	1
68	0	68_C_0	1
69	0	69_C_0	1
70	0	70_C_0	1
71	0	71_C_0	1
72	0	72_C_0	1
73	0	73_C_0	1
74	0	74_C_0	1
75	0	75_C_0	1
76	0	76_C_0	1
77	0	77_C_0	1
78	0	78_C_0	1
79	0	79_C_0	1
80	0	80_C_0	1
81	0	81_C_0	1
82	0	82_C_0	1
83	0	83_C_0	1
84	0	84_C_0	1
85	0	85_C_0	1
86	0	86_C_0	1
87	0	87_C_0	1
88	0	88_C_0	1
89	0	89_C_0	1
90	0	90_C_0	1
91	0	91_C_0	1
92	0	92_C_0	1
93	0	93_C_0	1
94	0	94_C_0	1
95	0	95_C_0	1
96	0	96_C_0	1
97	0	97_C_0	1
98	0	98_C_0	1
99	0	99_C_0	1
100	0	100_C_0	1
101	0	101_C_0	1
102	0	102_C_0	1
103	0	103_C_0	1
104	0	104_C_0	1
105	0	105_C_0	1
106	0	106_C_0	1
107	0	107_C_0	1
108	0	108_C_0	1
109	0	109_C_0	1
110	0	110_C_0	1
111	0	111_C_0	1
112	0	112_C_0	1
113	0	113_C_0	1
114	0	114_C_0	1
115	0	115_C_0	1
116	0	116_C_0	1
117	0	117_C_0	1
118	0	118_C_0	1
119	0	119_C_0	1
120	0	120_C_0	1
121	0	121_C_0	1
122	0	122_C_0	1
123	0	123_C_0	1
124	0	124_C_0	1
125	0	125_C_0	1
126	0	126_C_0	1
127	0	127_C_0	1
128	0	128_C_0	1
129	0	129_C_0	1
130	0	130_C_0	1
131	0	131_C_0	1
132	0	132_C_0	1
133	0	133_C_0	1
134	0	134_C_0	1
135	0	135_C_0	1
136	0	136_C_0	1
137	0	137_C_0	1
138	0	138_C_0	1
139	0	139_C_0	1
140	0	140_C_0	1
141	0	141_C_0	1
142	0	142_C_0	1
143	0	143_C_0	1
144	0	144_C_0	1
145	0	145_C_0	1
146	0	146_C_0	1
147	0	147_C_0	1
148	0	148_C_0	1
149	0	149_C_0	1
150	0	150_C_0	1
151	0	151_C_0	1
152	0	152_C_0	1
153	0	153_C_0	1
154	0	154_C_0	1
155	0	155_C_0	1
156	0	156_C_0	1
157	0	157_C_0	1
158	0	158_C_0	1
159	0	159_C_0	1
160	0	160_C_0	1
161	0	161_C_0	1
162	0	162_C_0	1
163	0	163_C_0	1
164	0	164_C_0	1
165	0	165_C_0	1
166	0	166_C_0	1
167	0	167_C_0	1
168	0	168_C_0	1
169	0	169_C_0	1
170	0	170_C_0	1
171	0	171_C_0	1
172	0	172_C_0	1
173	0	173_C_0	1
174	0	174_C_0	1
175	0	175_C_0	1
176	0	176_C_0	1
177	0	177_C_0	1
178	0	178_C_0	1
179	0	179_C_0	1
180	0	180_C_0	1
181	0	181_C_0	1
182	0	182_C_0	1
183	0	183_C_0	1
184	0	184_C_0	1
185	0	185_C_0	1
186	0	186_C_0	1
187	0	187_C_0	1
188	0	188_C_0	1
189	0	189_C_0	1
190	0	190_C_0	1
191	0	191_C_0	1
192	0	192_C_0	1
193	0	193_C_0	1
194	0	194_C_0	1
195	0	195_C_0	1
196	0	196_C_0	1
197	0	197_C_0	1
198	0	198_C_0	1
199	0	199_C_0	1
200	0	200_C_0	1
201	0	201_C_0	1
202	0	202_C_0	1
203	0	203_C_0	1
204	0	204_C_0	1
205	0	205_C_0	1
206	0	206_C_0	1
207	0	207_C_0	1
208	0	208_C_0	1
209	0	209_C_0	1
210	0	210_C_0	1
211	0	211_C_0	1
212	0	212_C_0	1
213	0	213_C_0	1
214	0	214_C_0	1
215	0	215_C_0	1
216	0	216_C_0	1
217	0	217_C_0	1
218	0	218_C_0	1
219	0	219_C_0	1
220	0	220_C_0	1
221	0	221_C_0	1
222	0	222_C_0	1
223	0	223_C_0	1
224	0	224_C_0	1
225	0	225_C_0	1
226	0	226_C_0	1
227	0	227_C_0	1
228	0	228_C_0	1
229	0	229_C_0	1
230	0	230_C_0	1
231	0	231_C_0	1
232	0	232_C_0	1
233	0	233_C_0	1
234	0	234_C_0	1
235	0	235_C_0	1
236	0	236_C_0	1
237	0	237_C_0	1
238	0	238_C_0	1
239	0	239_C_0	1
240	0	240_C_0	1
241	0	241_C_0	1
242	0	242_C_0	1
243	0	243_C_0	1
244	0	244_C_0	1
245	0	245_C_0	1
246	0	246_C_0	1
247	0	247_C_0	1
248	0	248_C_0	1
249	0	249_C_0	1
250	0	250_C_0	1
251	0	251_C_0	1
252	0	252_C_0	1
253	0	253_C_0	1
254	0	254_C_0	1
255	0	255_C_0	1
256	0	256_C_0	1
257	0	257_C_0	1
258	0	258_C_0	1
259	0	259_C_0	1
260	0	260_C_0	1
261	0	261_C_0	1
262	0	262_C_0	1
263	0	263_C_0	1
264	0	264_C_0	1
265	0	265_C_0	1
266	0	266_C_0	1
267	0	267_C_0	1
268	0	268_C_0	1
269	0	269_C_0	1
270	0	270_C_0	1
271	0	271_C_0	1
272	0	272_C_0	1
273	0	273_C_0	1
274	0	274_C_0	1
275	0	275_C_0	1
276	0	276_C_0	1
277	0	277_C_0	1
278	0	278_C_0	1
279	0	279_C_0	1
280	0	280_C_0	1
281	0	281_C_0	1
282	0	282_C_0	1
283	0	283_C_0	1
284	0	284_C_0	1
285	0	285_C_0	1
286	0	286_C_0	1
287	0	287_C_0	1
288	0	288_C_0	1
289	0	289_C_0	1
290	0	290_C_0	1
291	0	291_C_0	1
292	0	292_C_0	1
293	0	293_C_0	1
294	0	294_C_0	1
295	0	295_C_0	1
296	0	296_C_0	1
297	0	297_C_0	1
298	0	298_C_0	1
299	0	299_C_0	1
300	0	300_C_0	1
301	0	301_C_0	1
302	0	302_C_0	1
303	0	303_C_0	1
304	0	304_C_0	1
305	0	305_C_0	1
306	0	306_C_0	1
307	0	307_C_0	1
308	0	308_C_0	1
309	0	309_C_0	1
310	0	310_C_0	1
311	0	311_C_0	1
312	0	312_C_0	1
313	0	313_C_0	1
314	0	314_C_0	1
315	0	315_C_0	1
316	0	316_C_0	1
317	0	317_C_0	1
318	0	318_C_0	1
319	0	319_C_0	1
320	0	320_C_0	1
321	0	321_C_0	1
322	0	322_C_0	1
323	0	323_C_0	1
324	0	324_C_0	1
325	0	325_C_0	1
326	0	326_C_0	1
327	0	327_C_0	1
328	0	328_C_0	1
329	0	329_C_0	1
330	0	330_C_0	1
331	0	331_C_0	1
332	0	332_C_0	1
333	0	333_C_0	1
334	0	334_C_0	1
335	0	335_C_0	1
336	0	336_C_0	1
337	0	337_C_0	1
338	0	338_C_0	1
339	0	339_C_0	1
340	0	340_C_0	1
341	0	341_C_0	1
342	0	342_C_0	1
343	0	343_C_0	1
344	0	344_C_0	1
345	0	345_C_0	1
346	0	346_C_0	1
347	0	347_C_0	1
348	0	348_C_0	1
349	0	349_C_0	1
350	0	350_C_0	1
351	0	351_C_0	1
352	0	352_C_0	1
353	0	353_C_0	1
354	0	354_C_0	1
355	0	355_C_0	1
356	0	356_C_0	1
357	0	357_C_0	1
358	0	358_C_0	1
359	0	359_C_0	1
360	0	360_C_0	1
361	0	361_C_0	1
362	0	362_C_0	1
363	0	363_C_0	1
364	0	364_C_0	1
365	0	365_C_0	1
366	0	366_C_0	1
367	0	367_C_0	1
368	0	368_C_0	1
369	0	369_C_0	1
370	0	370_C_0	1
371	0	371_C_0	1
372	0	372_C_0	1
373	0	373_C_0	1
374	0	374_C_0	1
375	0	375_C_0	1
376	0	376_C_0	1
377	0	377_C_0	1
378	0	378_C_0	1
379	0	379_C_0	1
380	0	380_C_0	1
381	0	381_C_0	1
382	0	382_C_0	1
383	0	383_C_0	1
384	0	384_C_0	1
385	0	385_C_0	1
386	0	386_C_0	1
387	0	387_C_0	1
388	0	388_C_0	1
389	0	389_C_0	1
390	0	390_C_0	1
391	0	391_C_0	1
392	0	392_C_0	1
393	0	393_C_0	1
394	0	394_C_0	1
395	0	395_C_0	1
396	0	396_C_0	1
397	0	397_C_0	1
398	0	398_C_0	1
399	0	399_C_0	1
400	0	400_C_0	1
401	0	401_C_0	1
402	0	402_C_0	1
403	0	403_C_0	1
404	0	404_C_0	1
405	0	405_C_0	1
406	0	406_C_0	1
407	0	407_C_0	1
408	0	408_C_0	1
409	0	409_C_0	1
410	0	410_C_0	1
411	0	411_C_0	1
412	0	412_C_0	1
413	0	413_C_0	1
414	0	414_C_0	1
415	0	415_C_0	1
416	0	416_C_0	1
417	0	417_C_0	1
418	0	418_C_0	1
419	0	419_C_0	1
420	0	420_C_0	1
421	0	421_C_0	1
422	0	422_C_0	1
423	0	423_C_0	1
424	0	424_C_0	1
425	0	425_C_0	1
426	0	426_C_0	1
427	0	427_C_0	1
428	0	428_C_0	1
429	0	429_C_0	1
430	0	430_C_0	1
431	0	431_C_0	1
432	0	432_C_0	1
433	0	433_C_0	1
434	0	434_C_0	1
435	0	435_C_0	1
436	0	436_C_0	1
437	0	437_C_0	1
438	0	438_C_0	1
439	0	439_C_0	1
440	0	440_C_0	1
441	0	441_C_0	1
442	0	442_C_0	1
443	0	443_C_0	1
444	0	444_C_0	1
445	0	445_C_0	1
446	0	446_C_0	1
447	0	447_C_0	1
448	0	448_C_0	1
449	0	449_C_0	1
450	0	450_C_0	1
451	0	451_C_0	1
452	0	452_C_0	1
453	0	453_C_0	1
454	0	454_C_0	1
455	0	455_C_0	1
456	0	456_C_0	1
457	0	457_C_0	1
458	0	458_C_0	1
459	0	459_C_0	1
460	0	460_C_0	1
461	0	461_C_0	1
462	0	462_C_0	1
463	0	463_C_0	1
464	0	464_C_0	1
465	0	465_C_0	1
466	0	466_C_0	1
467	0	467_C_0	1
468	0	468_C_0	1
469	0	469_C_0	1
470	0	470_C_0	1
471	0	471_C_0	1
472	0	472_C_0	1
473	0	473_C_0	1
474	0	474_C_0	1
475	0	475_C_0	1
476	0	476_C_0	1
477	0	477_C_0	1
478	0	478_C_0	1
479	0	479_C_0	1
480	0	480_C_0	1
481	0	481_C_0	1
482	0	482_C_0	1
483	0	483_C_0	1
484	0	484_C_0	1
485	0	485_C_0	1
486	0	486_C_0	1
487	0	487_C_0	1
488	0	488_C_0	1
489	0	489_C_0	1
490	0	490_C_0	1
491	0	491_C_0	1
492	0	492_C_0	1
493	0	493_C_0	1
494	0	494_C_0	1
495	0	495_C_0	1
496	0	496_C_0	1
497	0	497_C_0	1
498	0	498_C_0	1
499	0	499_C_0	1
500	0	500_C_0	1
501	0	501_C_0	1
502	0	502_C_0	1
503	0	503_C_0	1
504	0	504_C_0	1
505	0	505_C_0	1
506	0	506_C_0	1
507	0	507_C_0	1
508	0	508_C_0	1
509	0	509_C_0	1
510	0	510_C_0	1
511	0	511_C_0	1
512	0	512_C_0	1
513	0	513_C_0	1
514	0	514_C_0	1
515	0	515_C_0	1
516	0	516_C_0	1
517	0	517_C_0	1
518	0	518_C_0	1
519	0	519_C_0	1
520	0	520_C_0	1
521	0	521_C_0	1
522	0	522_C_0	1
523	0	523_C_0	1
524	0	524_C_0	1
525	0	525_C_0	1
526	0	526_C_0	1
527	0	527_C_0	1
528	0	528_C_0	1
529	0	529_C_0	1
530	0	530_C_0	1
531	0	531_C_0	1
532	0	532_C_0	1
533	0	533_C_0	1
534	0	534_C_0	1
535	0	535_C_0	1
536	0	536_C_0	1
537	0	537_C_0	1
538	0	538_C_0	1
539	0	539_C_0	1
540	0	540_C_0	1
541	0	541_C_0	1
542	0	542_C_0	1
543	0	543_C_0	1
544	0	544_C_0	1
545	0	545_C_0	1
546	0	546_C_0	1
547	0	547_C_0	1
548	0	548_C_0	1
549	0	549_C_0	1
550	0	550_C_0	1
551	0	551_C_0	1
552	0	552_C_0	1
553	0	553_C_0	1
554	0	554_C_0	1
555	0	555_C_0	1
556	0	556_C_0	1
557	0	557_C_0	1
558	0	558_C_0	1
559	0	559_C_0	1
560	0	560_C_0	1
561	0	561_C_0	1
562	0	562_C_0	1
563	0	563_C_0	1
564	0	564_C_0	1
565	0	565_C_0	1
566	0	566_C_0	1
567	0	567_C_0	1
568	0	568_C_0	1
569	0	569_C_0	1
570	0	570_C_0	1
571	0	571_C_0	1
572	0	572_C_0	1
573	0	573_C_0	1
574	0	574_C_0	1
575	0	575_C_0	1
576	0	576_C_0	1
577	0	577_C_0	1
578	0	578_C_0	1
579	0	579_C_0	1
580	0	580_C_0	1
581	0	581_C_0	1
582	0	582_C_0	1
583	0	583_C_0	1
584	0	584_C_0	1
585	0	585_C_0	1
586	0	586_C_0	1
587	0	587_C_0	1
588	0	588_C_0	1
589	0	589_C_0	1
590	0	590_C_0	1
591	0	591_C_0	1
592	0	592_C_0	1
593	0	593_C_0	1
594	0	594_C_0	1
595	0	595_C_0	1
596	0	596_C_0	1
597	0	597_C_0	1
598	0	598_C_0	1
599	0	599_C_0	1
600	0	600_C_0	1
601	0	601_C_0	1
602	0	602_C_0	1
603	0	603_C_0	1
604	0	604_C_0	1
605	0	605_C_0	1
606	0	606_C_0	1
607	0	607_C_0	1
608	0	608_C_0	1
609	0	609_C_0	1
610	0	610_C_0	1
611	0	611_C_0	1
612	0	612_C_0	1
613	0	613_C_0	1
614	0	614_C_0	1
615	0	615_C_0	1
616	0	616_C_0	1
617	0	617_C_0	1
618	0	618_C_0	1
619	0	619_C_0	1
620	0	620_C_0	1
621	0	621_C_0	1
622	0	622_C_0	1
623	0	623_C_0	1
624	0	624_C_0	1
625	0	625_C_0	1
626	0	626_C_0	1
627	0	627_C_0	1
628	0	628_C_0	1
629	0	629_C_0	1
630	0	630_C_0	1
631	0	631_C_0	1
632	0	632_C_0	1
633	0	633_C_0	1
634	0	634_C_0	1
635	0	635_C_0	1
636	0	636_C_0	1
637	0	637_C_0	1
638	0	638_C_0	1
639	0	639_C_0	1
640	0	640_C_0	1
641	0	641_C_0	1
642	0	642_C_0	1
643	0	643_C_0	1
644	0	644_C_0	1
645	0	645_C_0	1
646	0	646_C_0	1
647	0	647_C_0	1
648	0	648_C_0	1
649	0	649_C_0	1
650	0	650_C_0	1
651	0	651_C_0	1
652	0	652_C_0	1
653	0	653_C_0	1
654	0	654_C_0	1
655	0	655_C_0	1
656	0	656_C_0	1
657	0	657_C_0	1
658	0	658_C_0	1
659	0	659_C_0	1
660	0	660_C_0	1
661	0	661_C_0	1
662	0	662_C_0	1
663	0	663_C_0	1
664	0	664_C_0	1
665	0	665_C_0	1
666	0	666_C_0	1
667	0	667_C_0	1
668	0	668_C_0	1
669	0	669_C_0	1
670	0	670_C_0	1
671	0	671_C_0	1
672	0	672_C_0	1
673	0	673_C_0	1
674	0	674_C_0	1
675	0	675_C_0	1
676	0	676_C_0	1
677	0	677_C_0	1
678	0	678_C_0	1
679	0	679_C_0	1
680	0	680_C_0	1
681	0	681_C_0	1
682	0	682_C_0	1
683	0	683_C_0	1
684	0	684_C_0	1
685	0	685_C_0	1
686	0	686_C_0	1
687	0	687_C_0	1
688	0	688_C_0	1
689	0	689_C_0	1
690	0	690_C_0	1
691	0	691_C_0	1
692	0	692_C_0	1
693	0	693_C_0	1
694	0	694_C_0	1
695	0	695_C_0	1
696	0	696_C_0	1
697	0	697_C_0	1
698	0	698_C_0	1
699	0	699_C_0	1
700	0	700_C_0	1
701	0	701_C_0	1
702	0	702_C_0	1
703	0	703_C_0	1
704	0	704_C_0	1
705	0	705_C_0	1
706	0	706_C_0	1
707	0	707_C_0	1
708	0	708_C_0	1
709	0	709_C_0	1
710	0	710_C_0	1
711	0	711_C_0	1
712	0	712_C_0	1
713	0	713_C_0	1
714	0	714_C_0	1
715	0	715_C_0	1
716	0	716_C_0	1
717	0	717_C_0	1
718	0	718_C_0	1
719	0	719_C_0	1
720	0	720_C_0	1
721	0	721_C_0	1
722	0	722_C_0	1
723	0	723_C_0	1
724	0	724_C_0	1
725	0	725_C_0	1
726	0	726_C_0	1
727	0	727_C_0	1
728	0	728_C_0	1
729	0	729_C_0	1
730	0	730_C_0	1
731	0	731_C_0	1
732	0	732_C_0	1
733	0	733_C_0	1
734	0	734_C_0	1
735	0	735_C_0	1
736	0	736_C_0	1
737	0	737_C_0	1
738	0	738_C_0	1
739	0	739_C_0	1
740	0	740_C_0	1
741	0	741_C_0	1
742	0	742_C_0	1
743	0	743_C_0	1
744	0	744_C_0	1
745	0	745_C_0	1
746	0	746_C_0	1
747	0	747_C_0	1
748	0	748_C_0	1
749	0	749_C_0	1
750	0	750_C_0	1
751	0	751_C_0	1
752	0	752_C_0	1
753	0	753_C_0	1
754	0	754_C_0	1
755	0	755_C_0	1
756	0	756_C_0	1
757	0	757_C_0	1
758	0	758_C_0	1
759	0	759_C_0	1
760	0	760_C_0	1
761	0	761_C_0	1
762	0	762_C_0	1
763	0	763_C_0	1
764	0	764_C_0	1
765	0	765_C_0	1
766	0	766_C_0	1
767	0	767_C_0	1
768	0	768_C_0	1
769	0	769_C_0	1
770	0	770_C_0	1
771	0	771_C_0	1
772	0	772_C_0	1
773	0	773_C_0	1
774	0	774_C_0	1
775	0	775_C_0	1
776	0	776_C_0	1
777	0	777_C_0	1
778	0	778_C_0	1
779	0	779_C_0	1
780	0	780_C_0	1
781	0	781_C_0	1
782	0	782_C_0	1
783	0	783_C_0	1
784	0	784_C_0	1
785	0	785_C_0	1
786	0	786_C_0	1
787	0	787_C_0	1
788	0	788_C_0	1
789	0	789_C_0	1
790	0	790_C_0	1
791	0	791_C_0	1
792	0	792_C_0	1
793	0	793_C_0	1
794	0	794_C_0	1
795	0	795_C_0	1
796	0	796_C_0	1
797	0	797_C_0	1
798	0	798_C_0	1
799	0	799_C_0	1
800	0	800_C_0	1
801	0	801_C_0	1
802	0	802_C_0	1
803	0	803_C_0	1
804	0	804_C_0	1
805	0	805_C_0	1
806	0	806_C_0	1
807	0	807_C_0	1
808	0	808_C_0	1
809	0	809_C_0	1
810	0	810_C_0	1
811	0	811_C_0	1
812	0	812_C_0	1
813	0	813_C_0	1
814	0	814_C_0	1
815	0	815_C_0	1
816	0	816_C_0	1
817	0	817_C_0	1
818	0	818_C_0	1
819	0	819_C_0	1
820	0	820_C_0	1
821	0	821_C_0	1
822	0	822_C_0	1
823	0	823_C_0	1
824	0	824_C_0	1
825	0	825_C_0	1
826	0	826_C_0	1
827	0	827_C_0	1
828	0	828_C_0	1
829	0	829_C_0	1
830	0	830_C_0	1
831	0	831_C_0	1
832	0	832_C_0	1
833	0	833_C_0	1
834	0	834_C_0	1
835	0	835_C_0	1
836	0	836_C_0	1
837	0	837_C_0	1
838	0	838_C_0	1
839	0	839_C_0	1
840	0	840_C_0	1
841	0	841_C_0	1
842	0	842_C_0	1
843	0	843_C_0	1
844	0	844_C_0	1
845	0	845_C_0	1
846	0	846_C_0	1
847	0	847_C_0	1
848	0	848_C_0	1
849	0	849_C_0	1
850	0	850_C_0	1
851	0	851_C_0	1
852	0	852_C_0	1
853	0	853_C_0	1
854	0	854_C_0	1
855	0	855_C_0	1
856	0	856_C_0	1
857	0	857_C_0	1
858	0	858_C_0	1
859	0	859_C_0	1
860	0	860_C_0	1
861	0	861_C_0	1
862	0	862_C_0	1
863	0	863_C_0	1
864	0	864_C_0	1
865	0	865_C_0	1
866	0	866_C_0	1
867	0	867_C_0	1
868	0	868_C_0	1
869	0	869_C_0	1
870	0	870_C_0	1
871	0	871_C_0	1
872	0	872_C_0	1
873	0	873_C_0	1
874	0	874_C_0	1
875	0	875_C_0	1
876	0	876_C_0	1
877	0	877_C_0	1
878	0	878_C_0	1
879	0	879_C_0	1
880	0	880_C_0	1
881	0	881_C_0	1
882	0	882_C_0	1
883	0	883_C_0	1
884	0	884_C_0	1
885	0	885_C_0	1
886	0	886_C_0	1
887	0	887_C_0	1
888	0	888_C_0	1
889	0	889_C_0	1
890	0	890_C_0	1
891	0	891_C_0	1
892	0	892_C_0	1
893	0	893_C_0	1
894	0	894_C_0	1
895	0	895_C_0	1
896	0	896_C_0	1
897	0	897_C_0	1
898	0	898_C_0	1
899	0	899_C_0	1
900	0	900_C_0	1
901	0	901_C_0	1
902	0	902_C_0	1
903	0	903_C_0	1
904	0	904_C_0	1
905	0	905_C_0	1
906	0	906_C_0	1
907	0	907_C_0	1
908	0	908_C_0	1
909	0	909_C_0	1
910	0	910_C_0	1
911	0	911_C_0	1
912	0	912_C_0	1
913	0	913_C_0	1
914	0	914_C_0	1
915	0	915_C_0	1
916	0	916_C_0	1
917	0	917_C_0	1
918	0	918_C_0	1
919	0	919_C_0	1
920	0	920_C_0	1
921	0	921_C_0	1
922	0	922_C_0	1
923	0	923_C_0	1
924	0	924_C_0	1
925	0	925_C_0	1
926	0	926_C_0	1
927	0	927_C_0	1
928	0	928_C_0	1
929	0	929_C_0	1
930	0	930_C_0	1
931	0	931_C_0	1
932	0	932_C_0	1
933	0	933_C_0	1
934	0	934_C_0	1
935	0	935_C_0	1
936	0	936_C_0	1
937	0	937_C_0	1
938	0	938_C_0	1
939	0	939_C_0	1
940	0	940_C_0	1
941	0	941_C_0	1
942	0	942_C_0	1
943	0	943_C_0	1
944	0	944_C_0	1
945	0	945_C_0	1
946	0	946_C_0	1
947	0	947_C_0	1
948	0	948_C_0	1
949	0	949_C_0	1
950	0	950_C_0	1
951	0	951_C_0	1
952	0	952_C_0	1
953	0	953_C_0	1
954	0	954_C_0	1
955	0	955_C_0	1
956	0	956_C_0	1
957	0	957_C_0	1
958	0	958_C_0	1
959	0	959_C_0	1
960	0	960_C_0	1
961	0	961_C_0	1
962	0	962_C_0	1
963	0	963_C_0	1
964	0	964_C_0	1
965	0	965_C_0	1
966	0	966_C_0	1
967	0	967_C_0	1
968	0	968_C_0	1
969	0	969_C_0	1
970	0	970_C_0	1
971	0	971_C_0	1
972	0	972_C_0	1
973	0	973_C_0	1
974	0	974_C_0	1
975	0	975_C_0	1
976	0	976_C_0	1
977	0	977_C_0	1
978	0	978_C_0	1
979	0	979_C_0	1
980	0	980_C_0	1
981	0	981_C_0	1
982	0	982_C_0	1
983	0	983_C_0	1
984	0	984_C_0	1
985	0	985_C_0	1
986	0	986_C_0	1
987	0	987_C_0	1
988	0	988_C_0	1
989	0	989_C_0	1
990	0	990_C_0	1
991	0	991_C_0	1
992	0	992_C_0	1
993	0	993_C_0	1
994	0	994_C_0	1
995	0	995_C_0	1
996	0	996_C_0	1
997	0	997_C_0	1
998	0	998_C_0	1
999	0	999_C_0	1
1000	0	1000_C_0	1
1001	0	1001_C_0	1
1002	0	1002_C_0	1
1003	0	1003_C_0	1
1004	0	1004_C_0	1
1005	0	1005_C_0	1
1006	0	1006_C_0	1
1007	0	1007_C_0	1
1008	0	1008_C_0	1
1009	0	1009_C_0	1
1010	0	1010_C_0	1
1011	0	1011_C_0	1
1012	0	1012_C_0	1
1013	0	1013_C_0	1
1014	0	1014_C_0	1
1015	0	1015_C_0	1
1016	0	1016_C_0	1
1017	0	1017_C_0	1
1018	0	1018_C_0	1
1019	0	1019_C_0	1
1020	0	1020_C_0	1
1021	0	1021_C_0	1
1022	0	1022_C_0	1
1023	0	1023_C_0	1
